age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
25-50, Private,160920,VocDegree,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50k
50-75, Private,107265,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50k
0-25, ?,41609,VocDegree,10, Never-married, ?, Own-child, White, Male,0,0,10, United-States, <=50k
25-50, Private,129460,HighSchool,6, Widowed, Adm-clerical, Unmarried, White, Female,0,2238,35, United-States, <=50k
25-50, ?,109912,UndergradSchool,13, Married-civ-spouse, ?, Wife, White, Female,0,0,7, United-States, >50k
0-25, Private,167424,VocDegree,10, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50k
25-50, Private,270079,MiddleSchool,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,325923,VocDegree,10, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50k
0-25, Private,194905,VocDegree,10, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50k
25-50, Local-gov,183486,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50k
25-50, Federal-gov,153066,GradSchool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50k
50-75, Self-emp-inc,56248,UndergradSchool,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2415,60, United-States, >50k
50-75, Private,105252,HighSchool,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50k
25-50, Self-emp-not-inc,168195,VocDegree,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50k
25-50, Private,167735,HighSchool,7, Never-married, Craft-repair, Own-child, White, Male,6849,0,40, United-States, <=50k
50-75, Private,146310,MiddleSchool,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,256504,VocDegree,10, Never-married, Sales, Own-child, White, Female,0,0,6, United-States, <=50k
0-25, Private,121425,HighSchool,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50k
25-50, Private,146440,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States, <=50k
50-75, ?,155259,VocDegree,10, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,98829,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50k
25-50, Self-emp-inc,239321,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50k
50-75, Self-emp-inc,134768,GradSchool,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50k
25-50, Private,556902,HighSchool,9, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50k
25-50, Private,47907,UndergradSchool,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States, <=50k
0-25, Private,114357,HighSchool,9, Never-married, Tech-support, Own-child, White, Male,0,0,50, United-States, <=50k
25-50, Private,189462,GradSchool,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,1504,45, United-States, <=50k
25-50, Private,90646,VocDegree,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Private,232914,UndergradSchool,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,38, United-States, <=50k
0-25, Private,192201,VocDegree,10, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,20, United-States, <=50k
0-25, Private,27776,HighSchool,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,137476,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50k
25-50, Private,100734,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,38, United-States, <=50k
25-50, Private,111746,HighSchool,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, Portugal, <=50k
25-50, Private,184833,HighSchool,6, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50k
0-25, Private,414721,HighSchool,7, Never-married, Other-service, Own-child, Black, Male,0,1602,23, United-States, <=50k
0-25, Private,151780,VocDegree,11, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50k
25-50, State-gov,203628,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50k
0-25, Private,137363,HighSchool,8, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50k
25-50, Private,172307,MiddleSchool,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,273403,VocDegree,11, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50k
25-50, State-gov,37931,HighSchool,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, >50k
50-75, Private,97030,VocDegree,10, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50k
25-50, Private,54608,VocDegree,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50k
25-50, Private,108542,VocDegree,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,253814,UndergradSchool,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, >50k
25-50, Private,421412,HighSchool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50k
25-50, Private,207140,HighSchool,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50k
0-25, Private,138153,VocDegree,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50k
25-50, Private,46987,HighSchool,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States, <=50k
50-75, Self-emp-inc,183173,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50k
25-50, Local-gov,229531,UndergradSchool,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50k
25-50, Self-emp-not-inc,320744,HighSchool,9, Married-civ-spouse, Sales, Husband, White, Male,3908,0,45, United-States, <=50k
25-50, Private,257405,PrimarySchool,3, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,40, Mexico, <=50k
0-25, State-gov,432052,VocDegree,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,15, United-States, <=50k
25-50, Private,397280,UndergradSchool,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50k
0-25, Private,38001,VocDegree,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50k
25-50, Private,101618,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50k
25-50, Federal-gov,332727,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,115215,HighSchool,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50k
25-50, Private,178449,VocDegree,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,49, United-States, <=50k
25-50, Private,185267,VocDegree,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,32, United-States, <=50k
0-25, Private,410439,HighSchool,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50k
25-50, Private,85572,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,42, United-States, >50k
25-50, Private,83517,HighSchool,9, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50k
25-50, Self-emp-not-inc,194726,HighSchool,9, Divorced, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50k
0-25, Private,322674,VocDegree,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,34540,GradSchool,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,44, United-States, <=50k
25-50, Local-gov,211073,VocDegree,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,61, United-States, >50k
25-50, Private,194901,HighSchool,9, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50k
50-75, Private,117059,HighSchool,7, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,78875,VocDegree,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2290,0,40, United-States, <=50k
25-50, Private,51461,GradSchool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50k
75-100, Private,266119,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,92374,GradSchool,14, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,35, United-States, >50k
50-75, Private,175262,MiddleSchool,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,208249,HighSchool,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,62, United-States, <=50k
25-50, Private,196385,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,35, United-States, >50k
0-25, ?,110622,UndergradSchool,13, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,0,15, Taiwan, <=50k
25-50, Private,146980,HighSchool,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,65, United-States, <=50k
0-25, Private,112974,HighSchool,7, Never-married, Prof-specialty, Other-relative, White, Male,0,0,3, United-States, <=50k
25-50, Self-emp-not-inc,175943,VocDegree,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,15, United-States, >50k
25-50, Private,163265,MiddleSchool,5, Married-civ-spouse, Sales, Husband, White, Male,4508,0,40, United-States, <=50k
0-25, Private,210932,HighSchool,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50k
25-50, Private,145290,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,198992,HighSchool,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50k
75-100, ?,174887,VocDegree,10, Married-civ-spouse, ?, Husband, White, Male,0,0,6, United-States, <=50k
25-50, Federal-gov,36651,GradSchool,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,40, United-States, >50k
25-50, Private,190072,VocDegree,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50k
25-50, Private,49087,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50k
25-50, Private,126622,HighSchool,7, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Private,174189,MiddleSchool,5, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,118605,UndergradSchool,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50k
25-50, Self-emp-not-inc,377622,UndergradSchool,12, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50k
25-50, Private,157272,HighSchool,9, Separated, Sales, Unmarried, White, Male,0,0,50, United-States, <=50k
25-50, Private,78530,HighSchool,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,190391,UndergradSchool,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50k
50-75, State-gov,162678,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,103980,VocDegree,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50k
0-25, Private,293726,VocDegree,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50k
50-75, Private,98350,PrimarySchool,1, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50k
25-50, Private,207668,UndergradSchool,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, Hungary, <=50k
25-50, Federal-gov,41013,VocDegree,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50k
50-75, Private,188186,GradSchool,14, Divorced, Sales, Not-in-family, White, Female,0,1590,45, United-States, <=50k
25-50, Federal-gov,320071,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,306908,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50k
50-75, Private,167652,VocDegree,11, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50k
50-75, Private,173580,VocDegree,10, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50k
25-50, Private,273612,UndergradSchool,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50k
25-50, Private,195555,UndergradSchool,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50k
50-75, Private,186446,MiddleSchool,4, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50k
0-25, Private,418405,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Local-gov,41793,GradSchool,14, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, ?, <=50k
25-50, Private,183965,HighSchool,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,354784,VocDegree,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50k
25-50, Private,198096,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States, >50k
25-50, Private,732102,UndergradSchool,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,97847,UndergradSchool,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50k
0-25, Private,196678,PrimarySchool,1, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50k
0-25, Private,320014,VocDegree,10, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50k
50-75, Self-emp-inc,298215,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50k
25-50, Private,295127,HighSchool,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Private,368140,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50k
25-50, Self-emp-not-inc,187411,UndergradSchool,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, ?, <=50k
0-25, ?,121070,VocDegree,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50k
25-50, Private,212163,VocDegree,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50k
25-50, Self-emp-not-inc,108198,HighSchool,9, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50k
25-50, Federal-gov,294431,GradSchool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Federal-gov,202560,UndergradSchool,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50k
25-50, Self-emp-inc,266070,UndergradSchool,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States, <=50k
25-50, Private,346122,HighSchool,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Self-emp-inc,308686,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50k
50-75, Self-emp-inc,236096,HighSchool,9, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50k
25-50, Private,187711,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,238959,HighSchool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50k
25-50, Private,93557,HighSchool,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,329980,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,125010,VocDegree,11, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, United-States, <=50k
50-75, Self-emp-inc,90915,HighSchool,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,289731,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
50-75, ?,33114,HighSchool,6, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,1797,0,30, United-States, <=50k
50-75, Private,206052,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,191385,HighSchool,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50k
25-50, ?,268804,HighSchool,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,30, United-States, <=50k
25-50, Self-emp-inc,191429,VocDegree,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50k
25-50, Self-emp-not-inc,199753,VocDegree,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50k
50-75, Local-gov,92486,VocDegree,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
0-25, Private,171088,VocDegree,10, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50k
25-50, Private,112820,VocDegree,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,32855,MiddleSchool,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50k
0-25, Private,142964,HighSchool,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50k
25-50, Private,89146,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50k
50-75, ?,147015,VocDegree,10, Divorced, ?, Not-in-family, Black, Male,0,0,50, United-States, <=50k
25-50, Private,291968,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Local-gov,29235,VocDegree,10, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, France, >50k
50-75, Private,238216,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50k
25-50, State-gov,323726,VocDegree,10, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50k
50-75, Private,141663,HighSchool,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50k
0-25, ?,218471,HighSchool,9, Never-married, ?, Own-child, White, Female,0,1602,30, United-States, <=50k
25-50, Private,118551,GradSchool,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50k
50-75, Local-gov,35092,GradSchool,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,139703,HighSchool,9, Married-spouse-absent, Sales, Unmarried, Black, Female,0,0,28, Jamaica, <=50k
25-50, Federal-gov,206190,HighSchool,9, Never-married, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50k
50-75, Self-emp-not-inc,178353,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50k
50-75, Federal-gov,169133,UndergradSchool,13, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,103179,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50k
25-50, Private,354464,HighSchool,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50k
0-25, ?,124651,HighSchool,7, Never-married, ?, Own-child, Black, Male,0,0,25, United-States, <=50k
25-50, Private,60426,HighSchool,9, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50k
25-50, Federal-gov,98726,UndergradSchool,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,133861,UndergradSchool,12, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50k
25-50, Self-emp-not-inc,180303,UndergradSchool,13, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,47, Iran, <=50k
25-50, Private,221324,VocDegree,11, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50k
25-50, Private,325658,HighSchool,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50k
25-50, Private,210562,HighSchool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,152249,HighSchool,9, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,35, Mexico, <=50k
25-50, Private,178649,HighSchool,9, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,20, France, <=50k
25-50, State-gov,48997,HighSchool,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50k
25-50, Private,243409,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50k
25-50, Private,162442,HighSchool,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50k
0-25, Private,203078,UndergradSchool,13, Never-married, Adm-clerical, Own-child, Black, Male,0,0,24, United-States, <=50k
50-75, Self-emp-inc,155983,GradSchool,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50k
25-50, Self-emp-not-inc,182677,HighSchool,9, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50k
25-50, ?,170276,UndergradSchool,13, Married-civ-spouse, ?, Wife, White, Female,0,0,10, United-States, >50k
25-50, Private,105381,HighSchool,9, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50k
0-25, ?,256240,MiddleSchool,4, Married-civ-spouse, ?, Own-child, White, Male,0,0,60, United-States, <=50k
25-50, Private,210275,GradSchool,14, Divorced, Tech-support, Unmarried, Black, Female,4687,0,35, United-States, >50k
50-75, Private,150980,VocDegree,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3137,0,40, United-States, <=50k
25-50, Self-emp-inc,141584,HighSchool,9, Divorced, Sales, Unmarried, White, Male,0,0,55, United-States, <=50k
25-50, Private,113571,HighSchool,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50k
0-25, Private,154089,HighSchool,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50k
25-50, Private,50197,HighSchool,6, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50k
25-50, Private,132572,UndergradSchool,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, United-States, <=50k
25-50, Private,238185,UndergradSchool,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50k
25-50, Private,112754,VocDegree,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50k
0-25, ?,357029,VocDegree,10, Married-civ-spouse, ?, Wife, Black, Female,2105,0,20, United-States, <=50k
25-50, State-gov,213389,VocDegree,10, Divorced, Protective-serv, Unmarried, White, Female,0,1726,38, United-States, <=50k
25-50, Self-emp-inc,287647,GradSchool,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,55, United-States, >50k
25-50, Private,150061,GradSchool,14, Divorced, Exec-managerial, Unmarried, Black, Female,15020,0,60, United-States, >50k
50-75, Self-emp-inc,143266,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,68006,MiddleSchool,4, Never-married, Other-service, Other-relative, White, Female,0,0,60, United-States, <=50k
25-50, Private,287079,HighSchool,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,55, United-States, <=50k
25-50, Private,223212,HighSchool,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50k
50-75, Self-emp-not-inc,173929,GradSchool,16, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, >50k
25-50, Self-emp-not-inc,182211,HighSchool,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,55, United-States, <=50k
50-75, Self-emp-not-inc,62539,HighSchool,7, Widowed, Other-service, Unmarried, White, Female,0,0,65, Greece, >50k
25-50, Private,157612,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Female,14344,0,40, United-States, >50k
25-50, Private,305472,UndergradSchool,12, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,48, United-States, <=50k
50-75, Private,548256,HighSchool,8, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50k
25-50, Private,40295,HighSchool,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50k
25-50, Private,112403,HighSchool,9, Never-married, Craft-repair, Unmarried, White, Male,2354,0,40, United-States, <=50k
50-75, Private,31137,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50k
25-50, Private,116138,UndergradSchool,13, Never-married, Exec-managerial, Not-in-family, White, Male,27828,0,60, United-States, >50k
25-50, ?,127833,HighSchool,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States, <=50k
0-25, Private,201743,VocDegree,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50k
25-50, Private,240027,VocDegree,10, Never-married, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50k
25-50, Private,129882,VocDegree,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50k
25-50, ?,355890,UndergradSchool,13, Married-civ-spouse, ?, Husband, White, Male,0,0,55, United-States, >50k
0-25, Private,107658,VocDegree,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,10, Canada, <=50k
50-75, Private,136841,UndergradSchool,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,35, United-States, >50k
0-25, Private,146679,VocDegree,10, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, United-States, <=50k
75-100, ?,35724,HighSchool,9, Widowed, ?, Not-in-family, White, Female,0,0,8, United-States, <=50k
0-25, Federal-gov,42251,UndergradSchool,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50k
25-50, Private,113838,HighSchool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50k
25-50, Self-emp-not-inc,282398,HighSchool,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50k
25-50, Private,33331,HighSchool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50k
0-25, Federal-gov,41031,VocDegree,10, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50k
25-50, Private,155489,HighSchool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, United-States, >50k
25-50, Private,53042,HighSchool,8, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50k
25-50, Private,174789,VocDegree,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50k
25-50, Local-gov,203067,UndergradSchool,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50k
75-100, Private,177408,HighSchool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2377,26, United-States, >50k
