age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
0-100,*,189404,Educated,1-12,Married, Sales, Husband,Occident,Male,0,1740,40, United-States, <=50k
0-100,*,119539,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,60, ?, >50k
0-100,*,182926,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,15024,0,40, United-States, >50k
0-100,*,267661,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,70, United-States, <=50k
0-100,*,369781,Educated,1-12,Married, Craft-repair, Unmarried,Occident,Male,0,0,25, United-States, <=50k
0-100,*,31339,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,280362,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,218184,Educated,1-12,Married, Handlers-cleaners, Other-relative,Occident,Male,0,0,40, Mexico, <=50k
0-100,*,181031,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,220832,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,58, United-States, >50k
0-100,*,194636,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,3137,0,50, United-States, <=50k
0-100,*,154641,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,2105,0,50, United-States, <=50k
0-100,*,195385,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,176753,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,48, United-States, <=50k
0-100,*,342384,Educated,1-12,Married, Craft-repair, Own-child,Occident,Male,0,2129,55, United-States, <=50k
0-100,*,168109,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,15024,0,50, United-States, >50k
0-100,*,105010,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,2051,20, United-States, <=50k
0-100,*,95490,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,189933,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,65, United-States, >50k
0-100,*,82783,Educated,1-12,Married, Exec-managerial, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,144778,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, ?, <=50k
0-100,*,315406,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,88, United-States, <=50k
0-100,*,208785,Educated,1-12,Married, Prof-specialty, Not-in-family,Occident,Male,10520,0,40, United-States, >50k
0-100,*,31391,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,53, United-States, >50k
0-100,*,33658,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,45, United-States, >50k
0-100,*,31965,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,421837,Educated,1-12,Married, Sales, Husband,Occident,Male,7298,0,50, Mexico, >50k
0-100,*,94991,Educated,1-12,Married, Other-service, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,233059,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,25124,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,181087,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,311671,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,110457,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,106347,Educated,1-12,Married, Sales, Unmarried,Occident,Male,0,0,47, United-States, <=50k
0-100,*,154076,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,210945,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,70, United-States, <=50k
0-100,*,188436,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,7298,0,40, United-States, >50k
0-100,*,176998,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,35, United-States, >50k
0-100,*,328606,Educated,1-12,Married, Handlers-cleaners, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,248406,Educated,1-12,Married, Transport-moving, Own-child,Occident,Male,0,0,40, United-States, <=50k
0-100,*,235535,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,48, United-States, <=50k
0-100,*,191779,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,106297,Educated,1-12,Married, Adm-clerical, Own-child,Occident,Male,0,0,42, United-States, <=50k
0-100,*,108933,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,243875,Educated,1-12,Married, Adm-clerical, Own-child,Occident,Male,0,0,40, United-States, <=50k
0-100,*,412952,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,51048,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,246562,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,40, Mexico, >50k
0-100,*,216256,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,175942,Educated,1-12,Married, Exec-managerial, Other-relative,Occident,Male,0,0,25, United-States, <=50k
0-100,*,200681,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50k
0-100,*,456956,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,199326,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,353012,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,153312,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,128876,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,140644,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,27142,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,318046,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,134768,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,31778,Educated,1-12,Married, Prof-specialty, Other-relative,Occident,Male,0,0,25, United-States, <=50k
0-100,*,149726,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,329759,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,117683,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,200471,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,5178,0,40, United-States, >50k
0-100,*,171424,Educated,1-12,Married, Machine-op-inspct, Not-in-family,Occident,Male,0,2205,35, United-States, <=50k
0-100,*,198815,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,20, Mexico, <=50k
0-100,*,188069,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,232997,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,65, United-States, >50k
0-100,*,242108,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,2346,0,15, United-States, <=50k
0-100,*,26832,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,177482,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,45, United-States, >50k
0-100,*,55363,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,24790,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,190290,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, Italy, <=50k
0-100,*,404062,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,1977,15, United-States, >50k
0-100,*,117721,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,144351,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,90, United-States, <=50k
0-100,*,163229,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,56, United-States, <=50k
0-100,*,198211,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,187830,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, Poland, <=50k
0-100,*,359259,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,24504,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,44503,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,140121,Educated,1-12,Married, Craft-repair, Own-child,Occident,Male,0,0,50, United-States, <=50k
0-100,*,120066,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,304302,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,56964,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,20795,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,7688,0,40, United-States, >50k
0-100,*,40444,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,404998,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,90, United-States, <=50k
0-100,*,72931,Educated,1-12,Married, Adm-clerical, Not-in-family,Occident,Male,0,0,20, Italy, >50k
0-100,*,134447,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,70, United-States, <=50k
0-100,*,151094,Educated,1-12,Married, Exec-managerial, Not-in-family,Occident,Male,0,0,48, United-States, <=50k
0-100,*,140851,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,98116,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,40, United-States, >50k
0-100,*,132819,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,41, United-States, >50k
0-100,*,148526,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,175029,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,142494,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,141409,Educated,1-12,Married, Sales, Husband,Occident,Male,7688,0,50, United-States, >50k
0-100,*,74660,Educated,1-12,Married, Prof-specialty, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,221317,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, Mexico, <=50k
0-100,*,473748,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,25, United-States, >50k
0-100,*,307786,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,20, United-States, <=50k
0-100,*,165304,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,1485,40, United-States, >50k
0-100,*,107231,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,1672,65, United-States, <=50k
0-100,*,114639,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,240166,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,300404,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,6, United-States, >50k
0-100,*,231105,Educated,1-12,Married, Machine-op-inspct, Husband,Occident,Male,0,0,35, United-States, >50k
0-100,*,271665,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,161153,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,1902,55, United-States, >50k
0-100,*,137184,Educated,1-12,Married, Exec-managerial, Unmarried,Occident,Male,0,0,50, United-States, >50k
0-100,*,95435,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,133299,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,171968,Educated,1-12,Married, Transport-moving, Not-in-family,Occident,Male,0,0,70, United-States, <=50k
0-100,*,265097,Educated,1-12,Married, Other-service, Husband,Occident,Male,4386,0,40, United-States, >50k
0-100,*,110445,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,306784,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,4386,0,40, United-States, >50k
0-100,*,120126,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,33717,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,177907,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,1887,40, United-States, >50k
0-100,*,26698,Educated,1-12,Married, Sales, Husband,Occident,Male,0,1485,44, United-States, >50k
0-100,*,93793,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,34973,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,1887,60, United-States, >50k
0-100,*,112507,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,97005,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,59583,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,25, United-States, <=50k
0-100,*,184456,Educated,1-12,Married, Other-service, Husband,Occident,Male,3464,0,80, Italy, <=50k
0-100,*,162327,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,225456,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,27763,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,309272,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,30840,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,5013,0,45, United-States, <=50k
0-100,*,162439,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,98, United-States, >50k
0-100,*,180220,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,99203,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,102130,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,99651,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,313729,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,86551,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,1876,40, United-States, <=50k
0-100,*,203849,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,217689,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,32, United-States, <=50k
0-100,*,31848,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,2829,0,90, United-States, <=50k
0-100,*,24961,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,80, United-States, <=50k
0-100,*,291755,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,72, United-States, <=50k
0-100,*,149650,Educated,1-12,Married, Other-service, Not-in-family,Occident,Male,0,0,40, Canada, <=50k
0-100,*,93272,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,278632,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,238162,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,1887,50, United-States, >50k
0-100,*,240138,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,173631,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,70, United-States, <=50k
0-100,*,271550,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,259762,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,2290,0,10, United-States, <=50k
0-100,*,121012,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,45, United-States, >50k
0-100,*,59732,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,225165,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,255675,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,228320,Educated,1-12,Married, Other-service, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,113080,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,58, United-States, >50k
0-100,*,162595,Educated,1-12,Married, Craft-repair, Other-relative,Occident,Male,0,0,45, United-States, <=50k
0-100,*,191858,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,27242,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,84, United-States, <=50k
0-100,*,126500,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,40, Puerto-Rico, <=50k
0-100,*,103743,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,231725,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,128105,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,89508,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,336226,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,3103,0,60, United-States, >50k
0-100,*,112318,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,325732,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,1902,52, United-States, >50k
0-100,*,101119,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,214008,Educated,1-12,Married, Prof-specialty, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,37778,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,3103,0,55, United-States, <=50k
0-100,*,147850,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,240738,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,361497,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,163921,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,189123,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,5013,0,50, United-States, <=50k
0-100,*,120131,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,52, ?, <=50k
0-100,*,113364,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,60, United-States, <=50k
0-100,*,73986,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,20, United-States, <=50k
0-100,*,134854,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,140854,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,156848,Educated,1-12,Married, Protective-serv, Own-child,Occident,Male,0,0,35, United-States, <=50k
0-100,*,252024,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,72, United-States, >50k
0-100,*,56392,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,1579,60, United-States, <=50k
0-100,*,220789,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,45, United-States, >50k
0-100,*,114760,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,20, United-States, >50k
0-100,*,82049,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,126094,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,38, United-States, <=50k
0-100,*,191364,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, France, >50k
0-100,*,54318,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,141388,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,55, United-States, <=50k
0-100,*,57101,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,96073,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,143833,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,18, United-States, <=50k
0-100,*,103435,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,96718,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,37, United-States, <=50k
0-100,*,303462,Educated,1-12,Married, Protective-serv, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,182437,Educated,1-12,Married, Sales, Husband,Occident,Male,15024,0,50, United-States, >50k
0-100,*,146949,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,212005,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,151159,Educated,1-12,Married, Transport-moving, Not-in-family,Occident,Male,0,0,99, United-States, <=50k
0-100,*,272531,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,103948,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,159028,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,170458,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,20, United-States, <=50k
0-100,*,57233,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,420629,Educated,1-12,Married, Other-service, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,75435,Educated,1-12,Married, Craft-repair, Unmarried,Occident,Male,0,0,30, United-States, <=50k
0-100,*,276456,Educated,1-12,Married, Sales, Husband,Occident,Male,3103,0,30, United-States, >50k
0-100,*,223580,Educated,1-12,Married, Machine-op-inspct, Husband,Occident,Male,6514,0,40, United-States, >50k
0-100,*,154641,Educated,1-12,Married, Farming-fishing, Not-in-family,Occident,Male,8614,0,50, United-States, >50k
0-100,*,120131,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,456236,Educated,1-12,Married, Sales, Own-child,Occident,Male,0,0,45, United-States, >50k
0-100,*,197060,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, <=50k
0-100,*,327886,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,431245,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,102238,Educated,1-12,Married, Craft-repair, Unmarried,Occident,Male,0,0,40, United-States, <=50k
0-100,*,216035,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,69333,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,4386,0,80, United-States, >50k
0-100,*,67794,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,60, United-States, <=50k
0-100,*,286911,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,38, United-States, <=50k
0-100,*,110015,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,75, Greece, <=50k
0-100,*,147258,Educated,1-12,Married, Farming-fishing, Husband,Occident,Male,0,0,60, United-States, >50k
0-100,*,338836,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,243636,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,194417,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,95150,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,50, United-States, >50k
0-100,*,110257,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,405309,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,154950,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,30, United-States, <=50k
0-100,*,99185,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,184099,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,291755,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,42, United-States, <=50k
0-100,*,306156,Educated,1-12,Married, Sales, Husband,Occident,Male,15024,0,60, United-States, >50k
0-100,*,196386,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,4064,0,40, El-Salvador, <=50k
0-100,*,104003,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,55, United-States, <=50k
0-100,*,170066,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,25, United-States, >50k
0-100,*,152109,Educated,1-12,Married, Transport-moving, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,241885,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,218678,Educated,1-12,Married, Handlers-cleaners, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,195891,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,45, United-States, <=50k
0-100,*,272944,Educated,1-12,Married, Other-service, Not-in-family,Occident,Male,0,0,40, United-States, <=50k
0-100,*,217775,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,7298,0,40, United-States, >50k
0-100,*,204397,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,60, United-States, <=50k
0-100,*,166626,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,28612,Educated,1-12,Married, Sales, Not-in-family,Occident,Male,0,0,70, United-States, <=50k
0-100,*,469907,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,1740,40, United-States, <=50k
0-100,*,211920,Educated,1-12,Married, Protective-serv, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,350759,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,161251,Educated,1-12,Married, Craft-repair, Not-in-family,Occident,Male,0,0,24, United-States, <=50k
0-100,*,155489,Educated,1-12,Married, Exec-managerial, Husband,Occident,Male,0,0,65, United-States, >50k
0-100,*,170354,Educated,1-12,Married, Adm-clerical, Husband,Occident,Male,0,0,40, United-States, >50k
0-100,*,53956,Educated,1-12,Married, Exec-managerial, Unmarried,Occident,Male,0,0,55, United-States, <=50k
0-100,*,278228,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,35, United-States, <=50k
0-100,*,231714,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,40, United-States, <=50k
0-100,*,268831,Educated,1-12,Married, Sales, Husband,Occident,Male,0,0,53, United-States, <=50k
0-100,*,83348,Educated,1-12,Married, Craft-repair, Husband,Occident,Male,0,0,60, United-States, <=50k
