age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,incom
0-50, Private,414871,AdvancedSchool,9,NeverMarried, Craft-repair, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,57898,AdvancedSchool,8,NeverMarried, Farming-fishing, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,160647,AdvancedSchool,9,NeverMarried, Farming-fishing, Unmarried,Occident, Female,0,0,46, United-States, <=50k
0-50, State-gov,304212,AdvancedSchool,9,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,121240,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Male,0,0,30, United-States, <=50k
0-50, Private,192572,AdvancedSchool,9,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,45, United-States, <=50k
0-50, Private,211028,AdvancedSchool,10,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,310158,AdvancedSchool,10,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,30, United-States, <=50k
0-50, ?,145917,AdvancedSchool,10,NeverMarried, ?, Not-in-family,Occident, Female,0,0,15, United-States, <=50k
0-50, Private,360457,AdvancedSchool,10,NeverMarried, Exec-managerial, Own-child,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,162667,AdvancedSchool,9,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,50, Portugal, <=50k
0-50, Private,117210,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,25, Greece, <=50k
0-50, Private,76144,AdvancedSchool,9,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,203258,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,35, United-States, <=50k
0-50, Private,98667,AdvancedSchool,7,NeverMarried, Other-service, Own-child,Occident, Female,0,0,16, United-States, <=50k
0-50, Private,134480,AdvancedSchool,7,NeverMarried, Priv-house-serv, Own-child,Occident, Female,0,0,25, United-States, <=50k
0-50, Private,68552,AdvancedSchool,9,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,30, United-States, <=50k
0-50, Private,205839,AdvancedSchool,10,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,217961,AdvancedSchool,10,NeverMarried, Transport-moving, Own-child,Occident, Male,0,1719,30, United-States, <=50k
0-50, Self-emp-not-inc,138940,AdvancedSchool,7,NeverMarried, Farming-fishing, Own-child,Occident, Male,0,0,37, United-States, <=50k
0-50, ?,134746,AdvancedSchool,10,NeverMarried, ?, Own-child,Occident, Female,0,0,35, United-States, <=50k
0-50, Local-gov,190107,AdvancedSchool,9,NeverMarried, Farming-fishing, Own-child,Occident, Male,0,1719,16, United-States, <=50k
0-50, Private,213799,AdvancedSchool,6,NeverMarried, Handlers-cleaners, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,301199,AdvancedSchool,10,NeverMarried, Tech-support, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,152035,AdvancedSchool,9,NeverMarried, Adm-clerical, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,201454,AdvancedSchool,10,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, State-gov,175044,AdvancedSchool,10,NeverMarried, Protective-serv, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,78817,AdvancedSchool,9,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,173611,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,143062,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,90935,AdvancedSchool,11,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,377754,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Local-gov,277323,AdvancedSchool,9,NeverMarried, Protective-serv, Unmarried,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,69182,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,27, United-States, <=50k
0-50, Private,201734,AdvancedSchool,10,NeverMarried, Handlers-cleaners, Not-in-family,Occident, Male,0,0,48, United-States, <=50k
0-50, Private,153471,AdvancedSchool,9,NeverMarried, Farming-fishing, Not-in-family,Occident, Male,0,0,35, United-States, <=50k
0-50, Self-emp-inc,107164,AdvancedSchool,6,NeverMarried, Transport-moving, Not-in-family,Occident, Male,0,2559,50, United-States, >50k
0-50, Private,141868,AdvancedSchool,9,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, ?,367655,AdvancedSchool,10,NeverMarried, ?, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,183639,AdvancedSchool,9,NeverMarried, Handlers-cleaners, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,150361,AdvancedSchool,10,NeverMarried, Tech-support, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,293091,AdvancedSchool,7,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,456572,AdvancedSchool,9,NeverMarried, Farming-fishing, Other-relative,Occident, Male,0,0,35, United-States, <=50k
0-50, Private,324960,AdvancedSchool,9,NeverMarried, Craft-repair, Other-relative,Occident, Male,0,0,40, United-States, <=50k
0-50, ?,224238,AdvancedSchool,10,NeverMarried, ?, Own-child,Occident, Male,0,0,2, United-States, <=50k
0-50, Private,121287,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, ?,166759,AdvancedSchool,8,NeverMarried, ?, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,505980,AdvancedSchool,9,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,549349,AdvancedSchool,10,NeverMarried, Tech-support, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,149637,AdvancedSchool,10,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Local-gov,223529,AdvancedSchool,11,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,43, United-States, <=50k
0-50, Private,566049,AdvancedSchool,6,NeverMarried, Other-service, Own-child,Occident, Male,0,0,8, United-States, <=50k
0-50, Self-emp-not-inc,227858,AdvancedSchool,10,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,48, United-States, <=50k
0-50, Private,51939,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Female,0,0,15, United-States, <=50k
0-50, Private,144478,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Male,0,0,40, Poland, <=50k
0-50, Private,306967,AdvancedSchool,11,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,85126,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,203240,AdvancedSchool,6,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,209955,AdvancedSchool,9,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,43206,AdvancedSchool,15,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,55, United-States, >50k
0-50, Private,379418,AdvancedSchool,10,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,270043,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,16, United-States, <=50k
0-50, Private,265434,AdvancedSchool,10,NeverMarried, Prof-specialty, Own-child,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,86065,AdvancedSchool,8,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,229393,AdvancedSchool,7,NeverMarried, Farming-fishing, Unmarried,Occident, Male,2463,0,40, United-States, <=50k
0-50, Private,188403,AdvancedSchool,10,NeverMarried, Machine-op-inspct, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,60485,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,30, United-States, <=50k
0-50, State-gov,112432,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,10, United-States, <=50k
0-50, Private,105312,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Female,0,0,18, United-States, <=50k
0-50, Private,213750,AdvancedSchool,10,NeverMarried, Sales, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,130397,AdvancedSchool,6,NeverMarried, Farming-fishing, Unmarried,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,184198,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Female,0,0,13, United-States, <=50k
0-50, Self-emp-inc,38307,AdvancedSchool,7,NeverMarried, Farming-fishing, Own-child,Occident, Male,0,0,30, United-States, <=50k
0-50, Private,174386,AdvancedSchool,9,NeverMarried, Other-service, Unmarried,Occident, Female,0,0,24, United-States, <=50k
0-50, Private,166744,AdvancedSchool,9,NeverMarried, Other-service, Own-child,Occident, Female,0,0,38, United-States, <=50k
0-50, Private,183789,AdvancedSchool,9,NeverMarried, Sales, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,375114,AdvancedSchool,9,NeverMarried, Craft-repair, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,118792,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Female,0,0,9, United-States, <=50k
0-50, Private,236242,AdvancedSchool,15,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,72310,AdvancedSchool,9,NeverMarried, Transport-moving, Not-in-family,Occident, Male,0,0,70, United-States, <=50k
0-50, ?,182590,AdvancedSchool,6,NeverMarried, ?, Not-in-family,Occident, Female,0,0,38, United-States, <=50k
0-50, Private,234108,AdvancedSchool,10,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, ?,162667,AdvancedSchool,9,NeverMarried, ?, Other-relative,Occident, Male,0,0,40, El-Salvador, <=50k
0-50, Private,235071,AdvancedSchool,10,NeverMarried, Exec-managerial, Own-child,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,145389,AdvancedSchool,10,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,25, United-States, <=50k
0-50, Private,29810,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,50, United-States, <=50k
0-50, Private,203488,AdvancedSchool,9,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,201179,AdvancedSchool,9,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,185695,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,121407,AdvancedSchool,11,NeverMarried, Other-service, Own-child,Occident, Female,0,0,36, United-States, <=50k
0-50, Private,204042,AdvancedSchool,10,NeverMarried, Transport-moving, Not-in-family,Occident, Male,0,0,55, United-States, <=50k
0-50, Private,308239,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Male,0,0,16, United-States, <=50k
0-50, Private,141642,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,391192,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Male,0,0,24, United-States, <=50k
0-50, Private,215712,AdvancedSchool,10,NeverMarried, Other-service, Not-in-family,Occident, Male,0,0,35, United-States, <=50k
0-50, Private,193051,AdvancedSchool,9,NeverMarried, Exec-managerial, Own-child,Occident, Male,0,0,25, United-States, <=50k
0-50, Private,305446,AdvancedSchool,10,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,182117,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,322144,AdvancedSchool,10,NeverMarried, Other-service, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,170800,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,15, United-States, <=50k
0-50, Private,410439,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Male,0,0,24, United-States, <=50k
0-50, Private,37821,AdvancedSchool,11,NeverMarried, Sales, Unmarried,Occident, Female,0,0,55, ?, <=50k
0-50, Private,141453,AdvancedSchool,9,NeverMarried, Other-service, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Local-gov,183523,AdvancedSchool,10,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,40, Iran, <=50k
0-50, Private,215047,AdvancedSchool,10,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50, Private,121023,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,9, United-States, <=50k
0-50, Private,198146,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Female,0,0,15, United-States, <=50k
0-50, Private,198146,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Female,0,0,16, United-States, <=50k
0-50, Private,178207,AdvancedSchool,10,NeverMarried, Handlers-cleaners, Unmarried,Occident, Female,0,0,35, United-States, <=50k
0-50, Private,317175,AdvancedSchool,9,NeverMarried, Transport-moving, Not-in-family,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,88126,AdvancedSchool,9,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,260254,AdvancedSchool,9,NeverMarried, Sales, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Self-emp-not-inc,523095,AdvancedSchool,10,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,45, United-States, <=50k
0-50, Local-gov,194630,AdvancedSchool,10,NeverMarried, Other-service, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Local-gov,179681,AdvancedSchool,9,NeverMarried, Transport-moving, Own-child,Occident, Female,0,0,37, United-States, <=50k
0-50, Private,316470,AdvancedSchool,10,NeverMarried, Adm-clerical, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,243373,AdvancedSchool,8,NeverMarried, Sales, Other-relative,Occident, Male,1055,0,40, United-States, <=50k
0-50, Self-emp-not-inc,266668,AdvancedSchool,9,NeverMarried, Prof-specialty, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,111499,AdvancedSchool,15,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,50, United-States, >50k
0-50, State-gov,96748,AdvancedSchool,10,NeverMarried, Prof-specialty, Own-child,Occident, Male,0,0,10, United-States, <=50k
0-50, Private,101283,AdvancedSchool,9,NeverMarried, Handlers-cleaners, Not-in-family,Occident, Female,0,0,35, United-States, <=50k
0-50, Private,122032,AdvancedSchool,11,NeverMarried, Machine-op-inspct, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,436770,AdvancedSchool,11,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,195681,AdvancedSchool,10,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,48, ?, <=50k
0-50, Private,84253,AdvancedSchool,7,NeverMarried, Other-service, Own-child,Occident, Female,0,0,24, United-States, <=50k
0-50, Private,216867,AdvancedSchool,10,NeverMarried, Craft-repair, Own-child,Occident, Male,0,0,37, Mexico, <=50k
0-50, Private,401051,AdvancedSchool,6,NeverMarried, Sales, Own-child,Occident, Female,0,0,35, United-States, <=50k
0-50, ?,178960,AdvancedSchool,7,NeverMarried, ?, Unmarried,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,133373,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Male,0,0,42, United-States, <=50k
0-50, Private,202125,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,178818,AdvancedSchool,9,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,436493,AdvancedSchool,9,NeverMarried, Other-service, Own-child,Occident, Male,0,0,25, United-States, <=50k
0-50, Private,196678,AdvancedSchool,8,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,266489,AdvancedSchool,10,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,204209,AdvancedSchool,10,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,10, United-States, <=50k
0-50, Self-emp-inc,215395,AdvancedSchool,11,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,50, United-States, <=50k
0-50, Self-emp-not-inc,60981,AdvancedSchool,7,NeverMarried, Other-service, Own-child,Occident, Female,0,0,4, United-States, <=50k
0-50, Private,228255,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Male,0,0,30, United-States, <=50k
0-50, Private,167692,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,34616,AdvancedSchool,10,NeverMarried, Sales, Not-in-family,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,220819,AdvancedSchool,9,NeverMarried, Farming-fishing, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,160033,AdvancedSchool,10,NeverMarried, Protective-serv, Own-child,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,331433,AdvancedSchool,9,NeverMarried, Protective-serv, Not-in-family,Occident, Male,0,0,32, United-States, <=50k
0-50, Private,241367,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,10, United-States, <=50k
0-50, Private,215190,AdvancedSchool,8,NeverMarried, Sales, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, ?,149385,AdvancedSchool,9,NeverMarried, ?, Not-in-family,Occident, Female,0,0,30, United-States, <=50k
0-50, ?,169324,AdvancedSchool,10,NeverMarried, ?, Own-child,Occident, Male,0,0,10, United-States, <=50k
0-50, Private,557082,AdvancedSchool,9,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,38, United-States, <=50k
0-50, Private,167979,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Male,0,0,15, United-States, <=50k
0-50, Private,317153,AdvancedSchool,9,NeverMarried, Sales, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,67759,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Own-child,Occident, Male,0,0,43, United-States, <=50k
0-50, Private,302859,AdvancedSchool,9,NeverMarried, Sales, Own-child,Occident, Male,0,0,20, United-States, <=50k
0-50, Private,333651,AdvancedSchool,9,NeverMarried, Adm-clerical, Not-in-family,Occident, Male,0,0,42, United-States, <=50k
0-50, Private,177596,AdvancedSchool,10,NeverMarried, Other-service, Unmarried,Occident, Female,0,0,36, United-States, <=50k
0-50, Private,142675,AdvancedSchool,10,NeverMarried, Exec-managerial, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,184779,AdvancedSchool,9,NeverMarried, Prof-specialty, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Local-gov,204377,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,111232,AdvancedSchool,8,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,15, United-States, <=50k
0-50, Private,250647,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,12, United-States, <=50k
0-50, Private,110677,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,15, United-States, <=50k
0-50, Private,224566,AdvancedSchool,10,NeverMarried, Exec-managerial, Not-in-family,Occident, Male,0,0,60, United-States, <=50k
0-50, Private,318331,AdvancedSchool,9,NeverMarried, Sales, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,306779,AdvancedSchool,10,NeverMarried, Sales, Not-in-family,Occident, Male,0,0,65, United-States, <=50k
0-50, Private,132755,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Male,0,0,15, United-States, <=50k
0-50, Private,55718,AdvancedSchool,10,NeverMarried, Tech-support, Own-child,Occident, Male,0,0,25, United-States, <=50k
0-50, Local-gov,170916,AdvancedSchool,6,NeverMarried, Protective-serv, Own-child,Occident, Female,0,1602,40, United-States, <=50k
0-50, Private,189749,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,181776,AdvancedSchool,10,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,25249,AdvancedSchool,10,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,175069,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,40, Yugoslavia, <=50k
0-50, Local-gov,167063,AdvancedSchool,9,NeverMarried, Protective-serv, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,216811,AdvancedSchool,9,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,16, United-States, <=50k
0-50, Self-emp-inc,117372,AdvancedSchool,7,NeverMarried, Sales, Own-child,Occident, Male,0,0,15, United-States, <=50k
0-50, Private,112497,AdvancedSchool,9,NeverMarried, Prof-specialty, Not-in-family,Occident, Male,0,0,40, United-States, >50k
0-50, Private,223811,AdvancedSchool,11,NeverMarried, Exec-managerial, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,189461,AdvancedSchool,9,NeverMarried, Sales, Other-relative,Occident, Male,0,0,55, United-States, <=50k
0-50, ?,263224,AdvancedSchool,7,NeverMarried, ?, Unmarried,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,147655,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,90277,AdvancedSchool,9,NeverMarried, Adm-clerical, Own-child,Occident, Male,0,0,40, ?, <=50k
0-50, Private,132633,AdvancedSchool,9,NeverMarried, Priv-house-serv, Not-in-family,Occident, Female,0,0,40, ?, <=50k
0-50, Private,137951,AdvancedSchool,9,NeverMarried, Adm-clerical, Unmarried,Occident, Female,0,0,30, United-States, <=50k
0-50, Private,288983,AdvancedSchool,10,NeverMarried, Protective-serv, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,266070,AdvancedSchool,10,NeverMarried, Exec-managerial, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,185279,AdvancedSchool,9,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,16, United-States, <=50k
0-50, Private,223019,AdvancedSchool,9,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,86492,AdvancedSchool,9,NeverMarried, Transport-moving, Not-in-family,Occident, Male,0,0,87, United-States, <=50k
0-50, Private,109273,AdvancedSchool,10,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,38, United-States, <=50k
0-50, Private,301568,AdvancedSchool,8,NeverMarried, Other-service, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,197344,AdvancedSchool,9,NeverMarried, Craft-repair, Not-in-family,Occident, Male,0,0,54, United-States, <=50k
0-50, Private,32244,AdvancedSchool,7,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,594,0,30, United-States, <=50k
0-50, Private,132749,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,45, United-States, <=50k
0-50, Private,269243,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,221252,AdvancedSchool,9,NeverMarried, Adm-clerical, Not-in-family,Occident, Female,0,0,8, United-States, <=50k
0-50, Private,117767,AdvancedSchool,10,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,138283,AdvancedSchool,11,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Self-emp-not-inc,132320,AdvancedSchool,9,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,45, United-States, <=50k
0-50, ?,204074,AdvancedSchool,9,NeverMarried, ?, Not-in-family,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,49179,AdvancedSchool,10,NeverMarried, Prof-specialty, Not-in-family,Occident, Male,0,0,35, United-States, <=50k
0-50, Self-emp-inc,95997,AdvancedSchool,9,NeverMarried, Farming-fishing, Own-child,Occident, Male,0,0,70, United-States, <=50k
0-50, Private,174308,AdvancedSchool,10,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,143604,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Female,0,0,29, ?, <=50k
0-50, Private,107882,AdvancedSchool,9,NeverMarried, Sales, Not-in-family,Occident, Female,0,0,40, United-States, <=50k
0-50, Private,241825,AdvancedSchool,10,NeverMarried, Exec-managerial, Own-child,Occident, Male,0,0,46, United-States, <=50k
0-50, Private,79443,AdvancedSchool,7,NeverMarried, Other-service, Own-child,Occident, Male,0,0,8, United-States, <=50k
0-50, Private,93518,AdvancedSchool,10,NeverMarried, Sales, Own-child,Occident, Female,0,0,20, United-States, <=50k
0-50, Private,226980,AdvancedSchool,8,NeverMarried, Handlers-cleaners, Own-child,Occident, Male,0,0,17, United-States, <=50k
0-50, Self-emp-not-inc,21472,AdvancedSchool,10,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,22, United-States, <=50k
0-50, Private,109390,AdvancedSchool,9,NeverMarried, Transport-moving, Own-child,Occident, Male,0,0,70, United-States, <=50k
0-50, Private,387430,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Male,0,0,18, United-States, <=50k
0-50, Private,134886,AdvancedSchool,10,NeverMarried, Adm-clerical, Own-child,Occident, Female,99999,0,30, United-States, >50k
0-50, Private,202871,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Own-child,Occident, Male,0,0,20, United-States, <=50k
0-50, Federal-gov,112115,AdvancedSchool,10,NeverMarried, Craft-repair, Other-relative,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,257750,AdvancedSchool,10,NeverMarried, Sales, Other-relative,Occident, Female,0,0,25, United-States, <=50k
0-50, Private,191260,AdvancedSchool,7,NeverMarried, Other-service, Own-child,Occident, Male,594,0,10, United-States, <=50k
0-50, Private,219211,AdvancedSchool,10,NeverMarried, Other-service, Own-child,Occident, Male,0,0,20, United-States, <=50k
0-50, Self-emp-not-inc,161508,AdvancedSchool,9,NeverMarried, Craft-repair, Own-child,Occident, Male,0,0,50, United-States, <=50k
0-50, Private,29361,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,38, United-States, <=50k
0-50, Private,166851,AdvancedSchool,9,NeverMarried, Machine-op-inspct, Other-relative,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,133471,AdvancedSchool,10,NeverMarried, Exec-managerial, Own-child,Occident, Male,0,0,40, United-States, <=50k
0-50, Private,178537,AdvancedSchool,9,NeverMarried, Other-service, Not-in-family,Occident, Female,0,0,24, United-States, <=50k
